string_id,block_id,index,lang_id,len_chars,text
15349,960,5,0,0,
15350,960,6,0,0,
15351,960,7,0,7,INVALID
15352,960,8,0,18,Service Domination
15353,960,9,0,16,World Domination
15354,960,10,0,21,Territorial Assertion
15355,960,11,0,17,Sector Domination
15356,960,12,0,20,Territorial Conquest
15357,960,13,0,23,Educational Superiority
15358,960,14,0,23,Educational Advancement
15359,960,15,0,21,Galactic Imprisonment
15360,961,0,0,22,Correctional Education
15361,961,1,0,19,Colonial Domination
15362,961,2,0,20,Heightened Education
15363,961,3,0,17,Galactic Conquest
15364,961,4,0,19,Enhanced Refinement
15365,961,5,0,12,Trade School
15366,961,6,0,18,Specialist Program
15367,961,7,0,19,Enhanced Production
15368,961,8,0,13,Advanced Labs
15369,961,9,0,20,Industrial Technique
15370,961,10,0,19,Parallel Processing
15371,961,11,0,21,Precision Instruments
15372,961,12,0,22,Schematic Manipulation
15373,961,13,0,15,Thesis Research
15374,961,14,0,17,Research Discount
15375,961,15,0,21,Chemical Manipulation
15376,962,0,0,13,Basic Malware
15377,962,1,0,6,Usenet
15378,962,2,0,14,Proxy Services
15379,962,3,0,17,Denial of Service
15380,962,4,0,7,Rootkit
15381,962,5,0,16,Vortex Hijacking
15382,962,6,0,15,Deep Web Access
15383,962,7,0,13,The Silk Road
15384,962,8,0,14,Housing Crisis
15385,962,9,0,22,Apartment Infiltration
15386,962,10,0,13,Rainbow Table
15387,962,11,0,29,Distributed Denial of Service
15388,962,12,0,11,IFF Systems
15389,962,13,0,15,Alien Detection
15390,962,14,0,22,Faction Centralization
15391,962,15,0,0,
15600,976,0,0,0,
15601,976,1,0,0,
15602,976,2,0,148,"Leeching off old Dominion tech, your faction's control system will be able to maintain <font color='BFC7FF00'>%1!u!</font> additional world service."
15603,976,3,0,162,"Utlizing the Universal Position System, your faction's control system will become capable of holding <font color='BFC7FF00'>%1!u!</font> additional world service."
15604,976,4,0,136,Factions that utilize this technology will earn the right to capture <font color='BFC7FF00'>%1!u!</font> additional territory per world.
15605,976,5,0,141,"Nearing perfection, your faction's control system will have its limit raised to <font color='BFC7FF00'>%1!u!</font> additional world service."
15606,976,6,0,138,"Further enhancing the capabilities of your faction, it may now capture <font color='BFC7FF00'>%1!u!</font> additional territory per world."
15607,976,7,0,140,"Advancing through the perks, your faction's members will now train combat skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15608,976,8,0,155,"Continuing to master the path of education, your faction's members will now train combat skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15609,976,9,0,168,"Through careful manipulation of the systems previously used by the Law Enforcement Department, your faction will now be capable of capturing Prison world service types."
15610,976,10,0,168,"As part of an attempt at better educating prison guards, your faction's members will now train combat skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15611,976,11,0,138,Advancements in control technologies now allow your faction to capture <font color='BFC7FF00'>%1!u!</font> additional territory per world.
15612,976,12,0,168,"Providing the best military training that money can buy, your faction's members will now train combat skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15613,976,13,0,126,"Reaching the pinnacle of military tech, your faction is now capable of capturing an unlimited number of territories per world."
15614,976,14,0,144,"By gaining access to advanced refinement techniques, your faction's refinement speed will be increased by <font color='BFC7FF00'>%1!u!%%</font>."
15615,976,15,0,146,"Providing basic education to your faction, your members will now train economic skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15616,977,0,0,143,"After moving onto more advanced topics, your members will now train economic skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15617,977,1,0,155,"Taking advantage of several high-profile production techniques, your faction's production speed will be increased by <font color='BFC7FF00'>%1!u!%%</font>."
15618,977,2,0,149,"Through the same advancements made in refinement, your faction's members will refine chemical processes <font color='BFC7FF00'>%1!u!%%</font> faster."
15619,977,3,0,152,"Learning using the latest in production systems, your members will now train economic skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15620,977,4,0,177,"Having gained access to additional processing systems, your faction's members will be able to create <font color='BFC7FF00'>%1!u!</font> additional production process per world."
15621,977,5,0,142,"By making use of additional processing algorithms, your faction's production speed will be increased by <font color='BFC7FF00'>%1!u!%%</font>."
15622,977,6,0,157,"Through careful manipulation of the control systems associated with them, your faction will now be capable of capturing Schematic Market world service types."
15623,977,7,0,152,"Treated to the best eduction that money can buy, your members will now train economic skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15624,977,8,0,167,"Having taken advantage of the systems that maintain production, your faction will now receive a <font color='BFC7FF00'>%1!u!%%</font> discount on production processes."
15625,977,9,0,141,"Utilizing advanced processing techniques, your faction's members will refine chemical processes <font color='BFC7FF00'>%1!u!%%</font> faster."
15626,977,10,0,156,Exploiting security holes in their related systems will decrease the hacking difficulty of security barriers by <font color='BFC7FF00'>%1!u!%%</font> class.
15627,977,11,0,166,"Through careful browsing of online communication networks, your members will now train infiltration skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15628,977,12,0,149,"After more deeply exploring the Multicom, your members will now train infiltration skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15629,977,13,0,168,"Utilizing a high-bandwidth output node to attack control modules, the difficulty of hacking world services has decreased by <font color='BFC7FF00'>%1!u!%%</font> class."
15630,977,14,0,177,"Making use of more advanced execution techniques, your faction's malware has decreased the difficulty of hacking into mining rigs by <font color='BFC7FF00'>%1!u!%%</font> class."
15631,977,15,0,165,"Having gained access to the long forgotten servers in the abandoned vortex headquarters, your faction is now capable of capturing Vortex Network world service types."
15632,978,0,0,154,"Accessing the darkest corners of the Multicom, your members will now train infiltration skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster."
15633,978,1,0,141,Hiring experts to train your members will allow them to train infiltration skills an additional <font color='BFC7FF00'>%1!u!%%</font> faster.
15634,978,2,0,130,"Utilizing the abandoned vortex headquarters, your faction has gained the ability to capture Apartment Complex world service types."
15635,978,3,0,170,"Manipulating the abilities granted by Apartment Complex administration, the hacking difficulty of apartments has decreased by <font color='BFC7FF00'>%1!u!%%</font> class."
15636,978,4,0,152,"Using a painstakingly constructed rainbow table, the hacking difficulty of apartment safes has decreased by <font color='BFC7FF00'>%1!u!%%</font> class."
15637,978,5,0,188,"Making use of an advanced network of hijacked access points to attack controllers, the hacking difficulty of territory objects has decreased by <font color='BFC7FF00'>%1!u!%%</font> class."
15638,978,6,0,129,"As a tool of identification, your faction's members will be able to diferentiate between allies and enemies in combat encounters."
15639,978,7,0,98,"Utilizing the mini-map, your faction's members will be able to see the location of hostile aliens."
15640,978,8,0,132,"Forming a central location for your faction members, your faction's members will gain the ability to designate faction headquarters."
15641,978,9,0,0,
15642,978,10,0,0,
15643,978,11,0,0,
15644,978,12,0,0,
15645,978,13,0,0,
15646,978,14,0,0,
15647,978,15,0,0,
16000,1001,0,0,0,
16001,1001,1,0,5,%1!s!
16002,1001,2,0,11,Description
16003,1001,3,0,20,Daily Cost: %1!u! UC
16004,1001,4,0,29,%1!u! Perk Point(s) Available
16005,1001,5,0,0,
16006,1001,6,0,0,
16007,1001,7,0,0,
16008,1001,8,0,0,
16009,1001,9,0,0,
16010,1001,10,0,0,
16011,1001,11,0,0,
16012,1001,12,0,0,
16013,1001,13,0,0,
16014,1001,14,0,0,
16015,1001,15,0,0,
16992,1063,0,0,0,
16993,1063,1,0,0,
16994,1063,2,0,0,
16995,1063,3,0,0,
16996,1063,4,0,0,
16997,1063,5,0,0,
16998,1063,6,0,0,
16999,1063,7,0,0,
17000,1063,8,0,7,INVALID
17001,1063,9,0,18,Production Booster
17002,1063,10,0,18,Production Booster
17003,1063,11,0,18,Production Booster
17004,1063,12,0,18,Production Booster
17005,1063,13,0,18,Production Booster
17006,1063,14,0,18,Durability Booster
17007,1063,15,0,18,Durability Booster
17008,1064,0,0,18,Durability Booster
17009,1064,1,0,18,Durability Booster
17010,1064,2,0,17,Attribute Booster
17011,1064,3,0,17,Attribute Booster
17012,1064,4,0,17,Attribute Booster
17013,1064,5,0,18,Ammunition Booster
17014,1064,6,0,18,Ammunition Booster
17015,1064,7,0,18,Ammunition Booster
17016,1064,8,0,0,
17017,1064,9,0,0,
17018,1064,10,0,0,
17019,1064,11,0,0,
17020,1064,12,0,0,
17021,1064,13,0,0,
17022,1064,14,0,0,
17023,1064,15,0,0,
17088,1069,0,0,0,
17089,1069,1,0,0,
17090,1069,2,0,0,
17091,1069,3,0,0,
17092,1069,4,0,0,
17093,1069,5,0,0,
17094,1069,6,0,0,
17095,1069,7,0,0,
17096,1069,8,0,0,
17097,1069,9,0,0,
17098,1069,10,0,0,
17099,1069,11,0,0,
17100,1069,12,0,16,Production Speed
17101,1069,13,0,15,Durability Loss
17102,1069,14,0,18,Primary Attributes
17103,1069,15,0,16,Ammunition Count
17200,1076,0,0,0,
17201,1076,1,0,15,Produces: %1!s!
17202,1076,2,0,15,%1!s! - %2!u!%%
17203,1076,3,0,22,Items remaining: %1!u!
17204,1076,4,0,17,%1!u! UC per Item
17205,1076,5,0,16,Mod Slots: %1!u!
17206,1076,6,0,12,Yield: %1!u!
17207,1076,7,0,12,Ingredients:
17208,1076,8,0,0,
17209,1076,9,0,0,
17210,1076,10,0,0,
17211,1076,11,0,0,
17212,1076,12,0,0,
17213,1076,13,0,0,
17214,1076,14,0,0,
17215,1076,15,0,0,
17296,1082,0,0,0,
17297,1082,1,0,0,
17298,1082,2,0,0,
17299,1082,3,0,0,
17300,1082,4,0,7,INVALID
17301,1082,5,0,10,Bolt Speed
17302,1082,6,0,5,Range
17303,1082,7,0,10,Protection
17304,1082,8,0,17,Primary/Secondary
17305,1082,9,0,12,Regeneration
17306,1082,10,0,17,Aug Effectiveness
17307,1082,11,0,0,
17308,1082,12,0,0,
17309,1082,13,0,0,
17310,1082,14,0,0,
17311,1082,15,0,0,
17488,1094,0,0,0,
17489,1094,1,0,0,
17490,1094,2,0,0,
17491,1094,3,0,0,
17492,1094,4,0,0,
17493,1094,5,0,0,
17494,1094,6,0,0,
17495,1094,7,0,0,
17496,1094,8,0,0,
17497,1094,9,0,0,
17498,1094,10,0,0,
17499,1094,11,0,0,
17500,1094,12,0,0,
17501,1094,13,0,7,INVALID
17502,1094,14,0,11,Faster Rate
17503,1094,15,0,11,More Damage
17504,1095,0,0,12,Longer Range
17505,1095,1,0,11,Less Recoil
17506,1095,2,0,15,More Protection
17507,1095,3,0,12,More Agility
17508,1095,4,0,7,Primary
17509,1095,5,0,9,Secondary
17510,1095,6,0,10,More Regen
17511,1095,7,0,13,More Duration
17512,1095,8,0,14,More Effective
17513,1095,9,0,10,Less Drain
17514,1095,10,0,0,
17515,1095,11,0,0,
17516,1095,12,0,0,
17517,1095,13,0,0,
17518,1095,14,0,0,
17519,1095,15,0,0,
17760,1111,0,0,0,
17761,1111,1,0,0,
17762,1111,2,0,0,
17763,1111,3,0,0,
17764,1111,4,0,0,
17765,1111,5,0,0,
17766,1111,6,0,0,
17767,1111,7,0,0,
17768,1111,8,0,0,
17769,1111,9,0,0,
17770,1111,10,0,0,
17771,1111,11,0,0,
17772,1111,12,0,0,
17773,1111,13,0,0,
17774,1111,14,0,0,
17775,1111,15,0,0,
17776,1112,0,0,0,
17777,1112,1,0,0,
17778,1112,2,0,0,
17779,1112,3,0,0,
17780,1112,4,0,0,
17781,1112,5,0,0,
17782,1112,6,0,0,
17783,1112,7,0,0,
17784,1112,8,0,0,
17785,1112,9,0,0,
17786,1112,10,0,0,
17787,1112,11,0,0,
17788,1112,12,0,0,
17789,1112,13,0,0,
17790,1112,14,0,0,
17791,1112,15,0,0,
17888,1119,0,0,0,
17889,1119,1,0,0,
17890,1119,2,0,0,
17891,1119,3,0,0,
17892,1119,4,0,0,
17893,1119,5,0,0,
17894,1119,6,0,0,
17895,1119,7,0,0,
17896,1119,8,0,0,
17897,1119,9,0,0,
17898,1119,10,0,0,
17899,1119,11,0,0,
17900,1119,12,0,7,INVALID
17901,1119,13,0,16,Medical Sciences
17902,1119,14,0,13,Armor Systems
17903,1119,15,0,7,Hacking
17904,1120,0,0,18,Human Augmentation
17905,1120,1,0,8,Weaponry
17906,1120,2,0,19,Material Collection
17907,1120,3,0,10,Production
17908,1120,4,0,18,Faction Leadership
17909,1120,5,0,14,Bounty Hunting
17910,1120,6,0,0,
17911,1120,7,0,0,
17912,1120,8,0,0,
17913,1120,9,0,0,
17914,1120,10,0,0,
17915,1120,11,0,0,
17916,1120,12,0,0,
17917,1120,13,0,0,
17918,1120,14,0,0,
17919,1120,15,0,0,
17936,1122,0,0,0,
17937,1122,1,0,0,
17938,1122,2,0,0,
17939,1122,3,0,0,
17940,1122,4,0,0,
17941,1122,5,0,0,
17942,1122,6,0,0,
17943,1122,7,0,0,
17944,1122,8,0,0,
17945,1122,9,0,0,
17946,1122,10,0,0,
17947,1122,11,0,0,
17948,1122,12,0,0,
17949,1122,13,0,0,
17950,1122,14,0,0,
17951,1122,15,0,7,INVALID
17952,1123,0,0,17,Basic Application
17953,1123,1,0,19,Standard Procedures
17954,1123,2,0,20,Advanced Application
17955,1123,3,0,20,Emergency Medication
17956,1123,4,0,7,Biology
17957,1123,5,0,4,TODO
17958,1123,6,0,22,Nanomachine Medication
17959,1123,7,0,18,Physical Education
17960,1123,8,0,26,Light Ballistic Protection
17961,1123,9,0,26,Heavy Ballistic Protection
17962,1123,10,0,28,Alternative Armor Technology
17963,1123,11,0,16,Armor Efficiency
17964,1123,12,0,15,Weight Training
17965,1123,13,0,23,Light Energy Protection
17966,1123,14,0,23,Heavy Energy Protection
17967,1123,15,0,17,Energy Efficiency
17968,1124,0,0,20,Physical Enhancement
17969,1124,1,0,10,Decryption
17970,1124,2,0,12,Infiltration
17971,1124,3,0,22,Influence Manipulation
17972,1124,4,0,4,TODO
17973,1124,5,0,23,Mechanical Augmentation
17974,1124,6,0,24,Nanomachine Augmentation
17975,1124,7,0,23,Genetic Reconfiguration
17976,1124,8,0,22,Bioelectric Efficiency
17977,1124,9,0,4,TODO
17978,1124,10,0,17,Zanathid 5 Inflex
17979,1124,11,0,16,Ryx 7 Streamline
17980,1124,12,0,17,Armalite Survival
17981,1124,13,0,14,Techtronic 6x6
17982,1124,14,0,4,TODO
17983,1124,15,0,4,TODO
17984,1125,0,0,5,RGI-9
17985,1125,1,0,17,Orbit XB Infineon
17986,1125,2,0,22,Enfield Life Protector
17987,1125,3,0,6,FGz-78
17988,1125,4,0,11,Militek EMP
17989,1125,5,0,34,Hallem TAR7 Tactical Assault Rifle
17990,1125,6,0,26,Chrono Enervon Pistol EP24
17991,1125,7,0,10,Linner PP7
17992,1125,8,0,14,Salvotec HP220
17993,1125,9,0,7,EMP-Rv3
17994,1125,10,0,8,Gakk MG6
17995,1125,11,0,18,Protonix Barracuda
17996,1125,12,0,31,Aurelian Technologies Dominator
17997,1125,13,0,20,CryoTech Medigun CM1
17998,1125,14,0,9,Frostbite
17999,1125,15,0,5,HR420
18000,1126,0,0,32,Enfield Incapacitator Rifle ER-X
18001,1126,1,0,20,CryoTech Medigun CM2
18002,1126,2,0,21,Experimental X-01 Gun
18003,1126,3,0,22,Zanathid 5.5 CopKiller
18004,1126,4,0,7,DOA 187
18005,1126,5,0,35,Hallem IX-78 Precision Energy Rifle
18006,1126,6,0,7,Hawk-72
18007,1126,7,0,16,Mining Equipment
18008,1126,8,0,16,Mineral Scanners
18009,1126,9,0,19,Drilling Operations
18010,1126,10,0,4,TODO
18011,1126,11,0,17,Carbon Technology
18012,1126,12,0,16,Metal Refinement
18013,1126,13,0,11,Compression
18014,1126,14,0,18,Silicon Technology
18015,1126,15,0,14,Syntactic Foam
18016,1127,0,0,11,Electronics
18017,1127,1,0,20,Advanced Electronics
18018,1127,2,0,18,Carbon Enhancement
18019,1127,3,0,31,Ballistic Ammunition Production
18020,1127,4,0,28,Energy Ammunition Production
18021,1127,5,0,16,Alien Technology
18022,1127,6,0,18,Illegal Refinement
18023,1127,7,0,13,Food Creation
18024,1127,8,0,18,Organic Refinement
18025,1127,9,0,18,Chemical Education
18026,1127,10,0,21,Chemical Manipulation
18027,1127,11,0,14,Badge of Valor
18028,1127,12,0,16,Shield Expertise
18029,1127,13,0,22,Mobile Medical Station
18030,1127,14,0,17,Bounty Collection
18031,1127,15,0,17,Advanced Tracking
18032,1128,0,0,22,Contractual Efficiency
18033,1128,1,0,15,License To Kill
18034,1128,2,0,28,Ballistic Handgun Production
18035,1128,3,0,26,Ballistic Rifle Production
18036,1128,4,0,16,Knife Production
18037,1128,5,0,14,SMG Production
18038,1128,6,0,28,Long-Ranged Rifle Production
18039,1128,7,0,29,Handheld Explosive Production
18040,1128,8,0,24,Energy Pistol Production
18041,1128,9,0,16,Tazer Production
18042,1128,10,0,23,Energy Rifle Production
18043,1128,11,0,23,Medical Arms Production
18044,1128,12,0,21,Alien Arms Production
18045,1128,13,0,27,Energy Longrifle Production
18046,1128,14,0,25,Standard Armor Production
18047,1128,15,0,32,Light Ballistic Armor Production
18048,1129,0,0,29,Light Energy Armor Production
18049,1129,1,0,32,Heavy Ballistic Armor Production
18050,1129,2,0,29,Heavy Energy Armor Production
18051,1129,3,0,4,TODO
18052,1129,4,0,4,TODO
18053,1129,5,0,4,TODO
18054,1129,6,0,4,TODO
18055,1129,7,0,18,Medikit Production
18056,1129,8,0,19,Injector Production
18057,1129,9,0,34,Mechanical Augmentation Production
18058,1129,10,0,35,Nanomachine Augmentation Production
18059,1129,11,0,19,Positioning Systems
18060,1129,12,0,21,Deployable Production
18061,1129,13,0,25,Bypass Hacking Production
18062,1129,14,0,31,Infiltration Hacking Production
18063,1129,15,0,18,Badge of Dominance
18064,1130,0,0,21,Deployable Explosives
18065,1130,1,0,4,TODO
18066,1130,2,0,4,TODO
18067,1130,3,0,0,
18068,1130,4,0,0,
18069,1130,5,0,0,
18070,1130,6,0,0,
18071,1130,7,0,0,
18072,1130,8,0,0,
18073,1130,9,0,0,
18074,1130,10,0,0,
18075,1130,11,0,0,
18076,1130,12,0,0,
18077,1130,13,0,0,
18078,1130,14,0,0,
18079,1130,15,0,0,
18992,1188,0,0,0,
18993,1188,1,0,0,
18994,1188,2,0,0,
18995,1188,3,0,0,
18996,1188,4,0,0,
18997,1188,5,0,0,
18998,1188,6,0,0,
18999,1188,7,0,0,
19000,1188,8,0,0,
19001,1188,9,0,7,INVALID
19002,1188,10,0,94,One of the first things every young medical technicial learns is the application of first-aid.
19003,1188,11,0,107,"As an addition to your education, an understanding of basic medical procedures will enhance your abilities."
19004,1188,12,0,94,Further studies into human anatomy will give a nearly unparalled grasp of medical application.
19005,1188,13,0,88,Those who have reached the peak of their studies will be able to perform emergency care.
19006,1188,14,0,133,"Beyond just human anatomy, an understanding of all things biological will give an understanding that transcends just medical science."
19007,1188,15,0,4,TODO
19008,1189,0,0,100,The precise technique used to administer injectors will play a large role in how effective they are.
19009,1189,1,0,97,Your clones physical abilities need to be up to par in order to use any military grade equipment.
19010,1189,2,0,118,"Sacrificing the higher ballistic protection stats, lighter armor allows you to move more quickly and freely in combat."
19011,1189,3,0,154,"Although slowing you more than other armors, heavy ballistic armor allows you to sustain more hits from ballistic weapons than the lighter armors classes."
19012,1189,4,0,150,"Beyond just typical ballistic armor protection, other types in production allow for more specific purposes, but require more advanced training to use."
19013,1189,5,0,85,"The more experience one gains in combat, the greater their efficient use of armor is."
19014,1189,6,0,129,The training of ones body to its physical limitations will give the strength necessary to carry equipment with less of a penalty.
