index,item_id,u16_00,u16_02,u16_06,u8_08,u8_09,u8_0A,u8_0B,u32_0C,u32_10,u32_14,u8_18,u8_19,u8_1A,u8_1B,u8_1C,u8_1D,u8_1E,u8_1F
16843009,2700,257,257,0,194,1,8,2,0,1779949384,1779948160,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,23,106,1779949228,1779947992,1779600280,152,139,18,106,96,164,18,106
22,3861,3600,0,0,156,217,23,106,1779600280,1779600280,1779600280,152,139,18,106,152,139,18,106
262167,5123,3400,0,1,100,217,23,106,1779947852,1779947808,1779600280,152,139,18,106,8,217,23,106
65560,5635,3400,0,1,208,216,23,106,1779602216,1779602244,1779600280,152,139,18,106,96,164,18,106
262170,4,350,0,1,112,216,23,106,1779948952,1779947608,1779600280,152,139,18,106,96,164,18,106
65537,2307,1450,0,1,228,223,23,106,1779949516,1779949492,1779600280,152,139,18,106,96,164,18,106
16843009,4000,257,257,0,194,1,0,1,0,1779949480,1779949468,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,23,106,1779949420,1779949396,1779600280,152,139,18,106,96,164,18,106
16843009,2500,257,257,0,150,0,8,2,0,1779949384,1779949372,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,23,106,1779949324,1779949300,1779600280,152,139,18,106,96,164,18,106
16843009,5000,257,257,0,200,0,0,1,0,1779949288,1779949276,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,23,106,1779949228,1779949204,1779600280,152,139,18,106,96,164,18,106
0,4500,0,256,0,188,2,9,4,0,1779949192,1779949180,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,23,106,1779949132,1779949108,1779600280,152,139,18,106,96,164,18,106
16843009,3000,257,257,0,208,7,0,0,1,1779949096,1779949084,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,23,106,1779949036,1779949012,1779600280,152,139,18,106,96,164,18,106
131079,3588,350,0,1,176,221,23,106,1779948952,1779948928,1779600280,152,139,18,106,96,164,18,106
65545,3075,2800,0,1,8,221,23,106,1779948784,1779948760,1779600280,152,139,18,106,96,164,18,106
16843009,5500,257,257,0,88,2,0,1,0,1779949288,1779948604,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1779948544,1779948532,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1779948472,1779600280,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,23,106,1779948316,1779948292,1779600280,152,139,18,106,96,164,18,106
16843009,8000,257,257,0,220,5,0,1,0,1779949288,1779948280,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1779949480,1779948220,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1779949384,1779948160,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,23,106,1779949228,1779947992,1779600280,152,139,18,106,96,164,18,106
22,3861,3600,0,0,156,217,23,106,1779600280,1779600280,1779600280,152,139,18,106,152,139,18,106
262167,5123,3400,0,1,100,217,23,106,1779947852,1779947808,1779600280,152,139,18,106,8,217,23,106
65560,5635,3400,0,1,208,216,23,106,1779602216,1779602244,1779600280,152,139,18,106,96,164,18,106
262170,4,350,0,1,112,216,23,106,1779948952,1779947608,1779600280,152,139,18,106,96,164,18,106
65537,2307,1450,0,1,228,223,23,106,1779949516,1779949492,1779600280,152,139,18,106,96,164,18,106
16843009,4000,257,257,0,194,1,0,1,0,1779949480,1779949468,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,23,106,1779949420,1779949396,1779600280,152,139,18,106,96,164,18,106
16843009,2500,257,257,0,150,0,8,2,0,1779949384,1779949372,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,23,106,1779949324,1779949300,1779600280,152,139,18,106,96,164,18,106
16843009,5000,257,257,0,200,0,0,1,0,1779949288,1779949276,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,23,106,1779949228,1779949204,1779600280,152,139,18,106,96,164,18,106
0,4500,0,256,0,188,2,9,4,0,1779949192,1779949180,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,23,106,1779949132,1779949108,1779600280,152,139,18,106,96,164,18,106
16843009,3000,257,257,0,208,7,0,0,1,1779949096,1779949084,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,23,106,1779949036,1779949012,1779600280,152,139,18,106,96,164,18,106
131079,3588,350,0,1,176,221,23,106,1779948952,1779948928,1779600280,152,139,18,106,96,164,18,106
65545,3075,2800,0,1,8,221,23,106,1779948784,1779948760,1779600280,152,139,18,106,96,164,18,106
16843009,5500,257,257,0,88,2,0,1,0,1779949288,1779948604,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1779948544,1779948532,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1779948472,1779600280,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,23,106,1779948316,1779948292,1779600280,152,139,18,106,96,164,18,106
16843009,8000,257,257,0,220,5,0,1,0,1779949288,1779948280,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1779949480,1779948220,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1779949384,1779948160,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,23,106,1779949228,1779947992,1779600280,152,139,18,106,96,164,18,106
22,3861,3600,0,0,156,217,23,106,1779600280,1779600280,1779600280,152,139,18,106,152,139,18,106
262167,5123,3400,0,1,100,217,23,106,1779947852,1779947808,1779600280,152,139,18,106,8,217,23,106
65560,5635,3400,0,1,208,216,23,106,1779602216,1779602244,1779600280,152,139,18,106,96,164,18,106
262170,4,350,0,1,112,216,23,106,1779948952,1779947608,1779600280,152,139,18,106,96,164,18,106
65537,2307,1450,0,1,228,223,6,106,1778835404,1778835380,1778486168,152,139,1,106,96,164,1,106
16843009,4000,257,257,0,194,1,0,1,0,1778835368,1778835356,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,6,106,1778835308,1778835284,1778486168,152,139,1,106,96,164,1,106
16843009,2500,257,257,0,150,0,8,2,0,1778835272,1778835260,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,6,106,1778835212,1778835188,1778486168,152,139,1,106,96,164,1,106
16843009,5000,257,257,0,200,0,0,1,0,1778835176,1778835164,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,6,106,1778835116,1778835092,1778486168,152,139,1,106,96,164,1,106
0,4500,0,256,0,188,2,9,4,0,1778835080,1778835068,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,6,106,1778835020,1778834996,1778486168,152,139,1,106,96,164,1,106
16843009,3000,257,257,0,208,7,0,0,1,1778834984,1778834972,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,6,106,1778834924,1778834900,1778486168,152,139,1,106,96,164,1,106
131079,3588,350,0,1,176,221,6,106,1778834840,1778834816,1778486168,152,139,1,106,96,164,1,106
65545,3075,2800,0,1,8,221,6,106,1778834672,1778834648,1778486168,152,139,1,106,96,164,1,106
16843009,5500,257,257,0,88,2,0,1,0,1778835176,1778834492,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1778834432,1778834420,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1778834360,1778486168,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,6,106,1778834204,1778834180,1778486168,152,139,1,106,96,164,1,106
16843009,8000,257,257,0,220,5,0,1,0,1778835176,1778834168,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1778835368,1778834108,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1778835272,1778834048,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,6,106,1778835116,1778833880,1778486168,152,139,1,106,96,164,1,106
22,3861,3600,0,0,156,217,6,106,1778486168,1778486168,1778486168,152,139,1,106,152,139,1,106
262167,5123,3400,0,1,100,217,6,106,1778833740,1778833696,1778486168,152,139,1,106,8,217,6,106
65560,5635,3400,0,1,208,216,6,106,1778488104,1778488132,1778486168,152,139,1,106,96,164,1,106
262170,4,350,0,1,112,216,6,106,1778834840,1778833496,1778486168,152,139,1,106,96,164,1,106
65537,2307,1450,0,1,228,223,62,108,1816059852,1816059828,1815710616,152,139,57,108,96,164,57,108
16843009,4000,257,257,0,194,1,0,1,0,1816059816,1816059804,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,62,108,1816059756,1816059732,1815710616,152,139,57,108,96,164,57,108
16843009,2500,257,257,0,150,0,8,2,0,1816059720,1816059708,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,62,108,1816059660,1816059636,1815710616,152,139,57,108,96,164,57,108
16843009,5000,257,257,0,200,0,0,1,0,1816059624,1816059612,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,62,108,1816059564,1816059540,1815710616,152,139,57,108,96,164,57,108
0,4500,0,256,0,188,2,9,4,0,1816059528,1816059516,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,62,108,1816059468,1816059444,1815710616,152,139,57,108,96,164,57,108
16843009,3000,257,257,0,208,7,0,0,1,1816059432,1816059420,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,62,108,1816059372,1816059348,1815710616,152,139,57,108,96,164,57,108
131079,3588,350,0,1,176,221,62,108,1816059288,1816059264,1815710616,152,139,57,108,96,164,57,108
65545,3075,2800,0,1,8,221,62,108,1816059120,1816059096,1815710616,152,139,57,108,96,164,57,108
16843009,5500,257,257,0,88,2,0,1,0,1816059624,1816058940,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1816058880,1816058868,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1816058808,1815710616,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,62,108,1816058652,1816058628,1815710616,152,139,57,108,96,164,57,108
16843009,8000,257,257,0,220,5,0,1,0,1816059624,1816058616,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1816059816,1816058556,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1816059720,1816058496,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,62,108,1816059564,1816058328,1815710616,152,139,57,108,96,164,57,108
22,3861,3600,0,0,156,217,62,108,1815710616,1815710616,1815710616,152,139,57,108,152,139,57,108
262167,5123,3400,0,1,100,217,62,108,1816058188,1816058144,1815710616,152,139,57,108,8,217,62,108
65560,5635,3400,0,1,208,216,62,108,1815712552,1815712580,1815710616,152,139,57,108,96,164,57,108
262170,4,350,0,1,112,216,62,108,1816059288,1816057944,1815710616,152,139,57,108,96,164,57,108
65537,2307,1450,0,1,228,223,79,108,1817173964,1817173940,1816824728,152,139,74,108,96,164,74,108
16843009,4000,257,257,0,194,1,0,1,0,1817173928,1817173916,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,79,108,1817173868,1817173844,1816824728,152,139,74,108,96,164,74,108
16843009,2500,257,257,0,150,0,8,2,0,1817173832,1817173820,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,79,108,1817173772,1817173748,1816824728,152,139,74,108,96,164,74,108
16843009,5000,257,257,0,200,0,0,1,0,1817173736,1817173724,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,79,108,1817173676,1817173652,1816824728,152,139,74,108,96,164,74,108
0,4500,0,256,0,188,2,9,4,0,1817173640,1817173628,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,79,108,1817173580,1817173556,1816824728,152,139,74,108,96,164,74,108
16843009,3000,257,257,0,208,7,0,0,1,1817173544,1817173532,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,79,108,1817173484,1817173460,1816824728,152,139,74,108,96,164,74,108
131079,3588,350,0,1,176,221,79,108,1817173400,1817173376,1816824728,152,139,74,108,96,164,74,108
65545,3075,2800,0,1,8,221,79,108,1817173232,1817173208,1816824728,152,139,74,108,96,164,74,108
16843009,5500,257,257,0,88,2,0,1,0,1817173736,1817173052,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1817172992,1817172980,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1817172920,1816824728,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,79,108,1817172764,1817172740,1816824728,152,139,74,108,96,164,74,108
16843009,8000,257,257,0,220,5,0,1,0,1817173736,1817172728,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1817173928,1817172668,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1817173832,1817172608,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,79,108,1817173676,1817172440,1816824728,152,139,74,108,96,164,74,108
22,3861,3600,0,0,156,217,79,108,1816824728,1816824728,1816824728,152,139,74,108,152,139,74,108
262167,5123,3400,0,1,100,217,79,108,1817172300,1817172256,1816824728,152,139,74,108,8,217,79,108
65560,5635,3400,0,1,208,216,79,108,1816826664,1816826692,1816824728,152,139,74,108,96,164,74,108
262170,4,350,0,1,112,216,79,108,1817173400,1817172056,1816824728,152,139,74,108,96,164,74,108
65537,2307,1450,0,1,228,223,79,108,1817173964,1817173940,1816824728,152,139,74,108,96,164,74,108
16843009,4000,257,257,0,194,1,0,1,0,1817173928,1817173916,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,79,108,1817173868,1817173844,1816824728,152,139,74,108,96,164,74,108
16843009,2500,257,257,0,150,0,8,2,0,1817173832,1817173820,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,79,108,1817173772,1817173748,1816824728,152,139,74,108,96,164,74,108
16843009,5000,257,257,0,200,0,0,1,0,1817173736,1817173724,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,79,108,1817173676,1817173652,1816824728,152,139,74,108,96,164,74,108
0,4500,0,256,0,188,2,9,4,0,1817173640,1817173628,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,79,108,1817173580,1817173556,1816824728,152,139,74,108,96,164,74,108
16843009,3000,257,257,0,208,7,0,0,1,1817173544,1817173532,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,79,108,1817173484,1817173460,1816824728,152,139,74,108,96,164,74,108
131079,3588,350,0,1,176,221,79,108,1817173400,1817173376,1816824728,152,139,74,108,96,164,74,108
65545,3075,2800,0,1,8,221,79,108,1817173232,1817173208,1816824728,152,139,74,108,96,164,74,108
16843009,5500,257,257,0,88,2,0,1,0,1817173736,1817173052,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1817172992,1817172980,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1817172920,1816824728,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,79,108,1817172764,1817172740,1816824728,152,139,74,108,96,164,74,108
16843009,8000,257,257,0,220,5,0,1,0,1817173736,1817172728,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1817173928,1817172668,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1817173832,1817172608,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,79,108,1817173676,1817172440,1816824728,152,139,74,108,96,164,74,108
22,3861,3600,0,0,156,217,79,108,1816824728,1816824728,1816824728,152,139,74,108,152,139,74,108
262167,5123,3400,0,1,100,217,79,108,1817172300,1817172256,1816824728,152,139,74,108,8,217,79,108
65560,5635,3400,0,1,208,216,79,108,1816826664,1816826692,1816824728,152,139,74,108,96,164,74,108
262170,4,350,0,1,112,216,79,108,1817173400,1817172056,1816824728,152,139,74,108,96,164,74,108
65537,2307,1450,0,1,228,223,62,108,1816059852,1816059828,1815710616,152,139,57,108,96,164,57,108
16843009,4000,257,257,0,194,1,0,1,0,1816059816,1816059804,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,62,108,1816059756,1816059732,1815710616,152,139,57,108,96,164,57,108
16843009,2500,257,257,0,150,0,8,2,0,1816059720,1816059708,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,62,108,1816059660,1816059636,1815710616,152,139,57,108,96,164,57,108
16843009,5000,257,257,0,200,0,0,1,0,1816059624,1816059612,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,62,108,1816059564,1816059540,1815710616,152,139,57,108,96,164,57,108
0,4500,0,256,0,188,2,9,4,0,1816059528,1816059516,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,62,108,1816059468,1816059444,1815710616,152,139,57,108,96,164,57,108
16843009,3000,257,257,0,208,7,0,0,1,1816059432,1816059420,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,62,108,1816059372,1816059348,1815710616,152,139,57,108,96,164,57,108
131079,3588,350,0,1,176,221,62,108,1816059288,1816059264,1815710616,152,139,57,108,96,164,57,108
65545,3075,2800,0,1,8,221,62,108,1816059120,1816059096,1815710616,152,139,57,108,96,164,57,108
16843009,5500,257,257,0,88,2,0,1,0,1816059624,1816058940,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1816058880,1816058868,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1816058808,1815710616,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,62,108,1816058652,1816058628,1815710616,152,139,57,108,96,164,57,108
16843009,8000,257,257,0,220,5,0,1,0,1816059624,1816058616,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1816059816,1816058556,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1816059720,1816058496,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,62,108,1816059564,1816058328,1815710616,152,139,57,108,96,164,57,108
22,3861,3600,0,0,156,217,62,108,1815710616,1815710616,1815710616,152,139,57,108,152,139,57,108
262167,5123,3400,0,1,100,217,62,108,1816058188,1816058144,1815710616,152,139,57,108,8,217,62,108
65560,5635,3400,0,1,208,216,62,108,1815712552,1815712580,1815710616,152,139,57,108,96,164,57,108
262170,4,350,0,1,112,216,62,108,1816059288,1816057944,1815710616,152,139,57,108,96,164,57,108
65537,2307,1450,0,1,228,223,62,108,1816059852,1816059828,1815710616,152,139,57,108,96,164,57,108
16843009,4000,257,257,0,194,1,0,1,0,1816059816,1816059804,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,62,108,1816059756,1816059732,1815710616,152,139,57,108,96,164,57,108
16843009,2500,257,257,0,150,0,8,2,0,1816059720,1816059708,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,62,108,1816059660,1816059636,1815710616,152,139,57,108,96,164,57,108
16843009,5000,257,257,0,200,0,0,1,0,1816059624,1816059612,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,62,108,1816059564,1816059540,1815710616,152,139,57,108,96,164,57,108
0,4500,0,256,0,188,2,9,4,0,1816059528,1816059516,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,62,108,1816059468,1816059444,1815710616,152,139,57,108,96,164,57,108
16843009,3000,257,257,0,208,7,0,0,1,1816059432,1816059420,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,62,108,1816059372,1816059348,1815710616,152,139,57,108,96,164,57,108
131079,3588,350,0,1,176,221,62,108,1816059288,1816059264,1815710616,152,139,57,108,96,164,57,108
65545,3075,2800,0,1,8,221,62,108,1816059120,1816059096,1815710616,152,139,57,108,96,164,57,108
16843009,5500,257,257,0,88,2,0,1,0,1816059624,1816058940,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1816058880,1816058868,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1816058808,1815710616,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,62,108,1816058652,1816058628,1815710616,152,139,57,108,96,164,57,108
16843009,8000,257,257,0,220,5,0,1,0,1816059624,1816058616,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1816059816,1816058556,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1816059720,1816058496,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,62,108,1816059564,1816058328,1815710616,152,139,57,108,96,164,57,108
22,3861,3600,0,0,156,217,62,108,1815710616,1815710616,1815710616,152,139,57,108,152,139,57,108
262167,5123,3400,0,1,100,217,62,108,1816058188,1816058144,1815710616,152,139,57,108,8,217,62,108
65560,5635,3400,0,1,208,216,62,108,1815712552,1815712580,1815710616,152,139,57,108,96,164,57,108
262170,4,350,0,1,112,216,62,108,1816059288,1816057944,1815710616,152,139,57,108,96,164,57,108
65537,2307,1450,0,1,228,223,62,108,1816059852,1816059828,1815710616,152,139,57,108,96,164,57,108
16843009,4000,257,257,0,194,1,0,1,0,1816059816,1816059804,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,62,108,1816059756,1816059732,1815710616,152,139,57,108,96,164,57,108
16843009,2500,257,257,0,150,0,8,2,0,1816059720,1816059708,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,62,108,1816059660,1816059636,1815710616,152,139,57,108,96,164,57,108
16843009,5000,257,257,0,200,0,0,1,0,1816059624,1816059612,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,62,108,1816059564,1816059540,1815710616,152,139,57,108,96,164,57,108
0,4500,0,256,0,188,2,9,4,0,1816059528,1816059516,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,62,108,1816059468,1816059444,1815710616,152,139,57,108,96,164,57,108
16843009,3000,257,257,0,208,7,0,0,1,1816059432,1816059420,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,62,108,1816059372,1816059348,1815710616,152,139,57,108,96,164,57,108
131079,3588,350,0,1,176,221,62,108,1816059288,1816059264,1815710616,152,139,57,108,96,164,57,108
65545,3075,2800,0,1,8,221,62,108,1816059120,1816059096,1815710616,152,139,57,108,96,164,57,108
16843009,5500,257,257,0,88,2,0,1,0,1816059624,1816058940,52,0,0,0,0,0,0,0
0,6000,1,256,0,32,3,9,5,0,1816058880,1816058868,53,0,0,0,0,0,0,0
16777216,6500,0,1,0,136,19,0,0,1,1816058808,1815710616,13,0,0,0,0,0,0,68
131088,3331,5600,0,1,52,219,62,108,1816058652,1816058628,1815710616,152,139,57,108,96,164,57,108
16843009,8000,257,257,0,220,5,0,1,0,1816059624,1816058616,56,0,0,0,0,0,0,0
16843009,3500,257,257,0,244,1,0,1,0,1816059816,1816058556,57,0,0,0,0,0,0,0
16843009,2700,257,257,0,194,1,8,2,0,1816059720,1816058496,51,0,0,0,0,0,0,0
262165,4611,1000,0,1,240,217,62,108,1816059564,1816058328,1815710616,152,139,57,108,96,164,57,108
22,3861,3600,0,0,156,217,62,108,1815710616,1815710616,1815710616,152,139,57,108,152,139,57,108
262167,5123,3400,0,1,100,217,62,108,1816058188,1816058144,1815710616,152,139,57,108,8,217,62,108
65560,5635,3400,0,1,208,216,62,108,1815712552,1815712580,1815710616,152,139,57,108,96,164,57,108
262170,4,350,0,1,112,216,62,108,1816059288,1816057944,1815710616,152,139,57,108,96,164,57,108
65537,2307,1450,0,1,228,223,62,108,1816059852,1816059828,1815710616,152,139,57,108,96,164,57,108
16843009,4000,257,257,0,194,1,0,1,0,1816059816,1816059804,50,0,0,0,0,0,0,0
1060320051,94,97,93,96,2,0,0,0,0,0,1115422720,0,0,200,65,0,0,4,67
65538,4099,775,0,1,132,223,62,108,1816059756,1816059732,1815710616,152,139,57,108,96,164,57,108
16843009,2500,257,257,0,150,0,8,2,0,1816059720,1816059708,51,0,0,0,0,0,0,0
131075,2819,3550,0,1,36,223,62,108,1816059660,1816059636,1815710616,152,139,57,108,96,164,57,108
16843009,5000,257,257,0,200,0,0,1,0,1816059624,1816059612,52,0,0,0,0,0,0,0
131076,4355,3850,0,1,196,222,62,108,1816059564,1816059540,1815710616,152,139,57,108,96,164,57,108
0,4500,0,256,0,188,2,9,4,0,1816059528,1816059516,51,0,0,0,0,0,0,0
65541,2563,300,0,1,100,222,62,108,1816059468,1816059444,1815710616,152,139,57,108,96,164,57,108
16843009,3000,257,257,0,208,7,0,0,1,1816059432,1816059420,5,0,0,0,0,0,0,0
131078,4867,600,0,1,4,222,62,108,1816059372,1816059348,1815710616,152,139,57,108,96,164,57,108
